cpg	chr	start	stop
cpg.21890	chr6	13924697	13925279
cpg.21891	chr6	14117385	14117975
cpg.21892	chr6	14210850	14211513
cpg.21893	chr6	15244646	15245802
cpg.21894	chr6	15247935	15248811
cpg.21895	chr6	15496573	15497105
cpg.21896	chr6	15517051	15517326
cpg.21897	chr6	15662213	15663181
cpg.21898	chr6	16128761	16129792
cpg.21899	chr6	16238358	16239000
cpg.21900	chr6	16327938	16328332
cpg.21901	chr6	16759947	16762754
cpg.21902	chr6	17102078	17102308
cpg.21903	chr6	17280508	17282103
cpg.21904	chr6	17600151	17601166
cpg.21905	chr6	17706061	17707108
cpg.21906	chr6	17987221	17988174
cpg.21907	chr6	18122019	18122763
cpg.21908	chr6	18154964	18156123
cpg.21909	chr6	18263908	18264959
cpg.21910	chr6	18277186	18277831
cpg.21911	chr6	18387219	18387615
cpg.21912	chr6	19691679	19692074
cpg.21913	chr6	19804623	19805140
cpg.21914	chr6	19836783	19839083
cpg.21915	chr6	20212037	20212902
cpg.21916	chr6	20401486	20403552
cpg.21917	chr6	21587190	21588944
cpg.21918	chr6	21594382	21596206
cpg.21919	chr6	21596500	21596860
cpg.21920	chr6	21664276	21664947
cpg.21921	chr6	21665484	21665800
cpg.21922	chr6	21666208	21666631
cpg.21923	chr6	22569355	22570476
cpg.21924	chr6	24126081	24126284
cpg.21925	chr6	24357491	24358081
cpg.21926	chr6	24359801	24360183
cpg.21927	chr6	24402861	24403458
cpg.21928	chr6	24494436	24495442
cpg.21929	chr6	24645703	24646363
cpg.21930	chr6	24666310	24667167
cpg.21931	chr6	24720370	24721692
cpg.21932	chr6	24774818	24775501
cpg.21933	chr6	24910398	24911358
cpg.21934	chr6	25139692	25140018
cpg.21935	chr6	25278903	25279662
cpg.21936	chr6	25652230	25652481
cpg.21937	chr6	25726226	25726494
cpg.21938	chr6	25732464	25732729
cpg.21939	chr6	25882099	25882332
cpg.21940	chr6	25991953	25992936
cpg.21941	chr6	26020443	26020897
cpg.21942	chr6	26021729	26021965
cpg.21943	chr6	26026932	26027398
cpg.21944	chr6	26031652	26032036
cpg.21945	chr6	26033246	26033559
cpg.21946	chr6	26043975	26044241
cpg.21947	chr6	26045416	26045805
cpg.21948	chr6	26055939	26056570
cpg.21949	chr6	26103956	26104274
cpg.21950	chr6	26124265	26124554
cpg.21951	chr6	26156221	26156918
cpg.21952	chr6	26171805	26172170
cpg.21953	chr6	26183808	26184108
cpg.21954	chr6	26188769	26189067
cpg.21955	chr6	26196842	26197309
cpg.21956	chr6	26198969	26199238
cpg.21957	chr6	26199610	26199892
cpg.21958	chr6	26204536	26204985
cpg.21959	chr6	26216983	26217293
cpg.21960	chr6	26225158	26225562
cpg.21961	chr6	26240469	26240723
cpg.21962	chr6	26246587	26246872
cpg.21963	chr6	26250208	26250599
cpg.21964	chr6	26251670	26252005
cpg.21965	chr6	26271117	26271360
cpg.21966	chr6	26272242	26272468
cpg.21967	chr6	26273062	26273329
cpg.21968	chr6	26285195	26285712
cpg.21969	chr6	26458082	26458306
cpg.21970	chr6	26501497	26501879
cpg.21971	chr6	26521719	26522351
cpg.21972	chr6	26538268	26538787
cpg.21973	chr6	26550554	26550886
cpg.21974	chr6	26595818	26596093
cpg.21975	chr6	26596897	26597324
cpg.21976	chr6	26597880	26598088
cpg.21977	chr6	26598296	26598530
cpg.21978	chr6	26613785	26614484
cpg.21979	chr6	26659308	26659937
cpg.21980	chr6	26689575	26689864
cpg.21981	chr6	26811804	26812093
cpg.21982	chr6	26895679	26895997
cpg.21983	chr6	27019819	27020295
cpg.21984	chr6	27096849	27097225
cpg.21985	chr6	27132395	27133345
cpg.21986	chr6	27139359	27139615
cpg.21987	chr6	27146443	27147402
cpg.21988	chr6	27177587	27177966
cpg.21989	chr6	27251013	27252034
cpg.21990	chr6	27260321	27260585
cpg.21991	chr6	27291179	27291384
cpg.21992	chr6	27312015	27312856
cpg.21993	chr6	27374658	27375000
cpg.21994	chr6	27388713	27389241
cpg.21995	chr6	27472834	27473286
cpg.21996	chr6	27495397	27495600
cpg.21997	chr6	27515109	27515310
cpg.21998	chr6	27519033	27519290
cpg.21999	chr6	27630908	27631367
cpg.22000	chr6	27680014	27680226
cpg.22001	chr6	27687564	27687928
cpg.22002	chr6	27757325	27757720
cpg.22003	chr6	27807551	27808480
cpg.22004	chr6	27810077	27810473
cpg.22005	chr6	27814469	27814707
cpg.22006	chr6	27824002	27824439
cpg.22007	chr6	27831212	27831649
cpg.22008	chr6	27838065	27839075
cpg.22009	chr6	27865342	27865628
cpg.22010	chr6	27867412	27867683
cpg.22011	chr6	27871920	27872291
cpg.22012	chr6	27873223	27873466
cpg.22013	chr6	27890388	27890786
cpg.22014	chr6	27892875	27893140
cpg.22015	chr6	27893539	27893817
cpg.22016	chr6	28104686	28105148
cpg.22017	chr6	28136679	28136890
cpg.22018	chr6	28137003	28137462
cpg.22019	chr6	28141587	28142161
cpg.22020	chr6	28207504	28207827
cpg.22021	chr6	28218698	28219106
cpg.22022	chr6	28225183	28225506
cpg.22023	chr6	28251745	28251967
cpg.22024	chr6	28259201	28259705
cpg.22025	chr6	28281389	28281791
cpg.22026	chr6	28383345	28383664
cpg.22027	chr6	28399347	28399874
cpg.22028	chr6	28587086	28587347
cpg.22029	chr6	28616157	28616512
cpg.22030	chr6	28635076	28635518
cpg.22031	chr6	28786092	28786361
cpg.22032	chr6	28814080	28814525
cpg.22033	chr6	28838914	28839155
cpg.22034	chr6	28863905	28864357
cpg.22035	chr6	28895566	28895768
cpg.22036	chr6	28923174	28924236
cpg.22037	chr6	28988329	28988801
cpg.22038	chr6	29011469	29011722
cpg.22039	chr6	29016641	29016878
cpg.22040	chr6	29159704	29160213
cpg.22041	chr6	29165687	29166196
cpg.22042	chr6	29553333	29554056
cpg.22043	chr6	29627521	29628187
cpg.22044	chr6	29632264	29633378
cpg.22045	chr6	29649988	29650197
cpg.22046	chr6	29723329	29724316
cpg.22047	chr6	29748691	29749381
cpg.22048	chr6	29752604	29753324
cpg.22049	chr6	29792169	29793126
cpg.22050	chr6	29800248	29800555
cpg.22051	chr6	29827776	29828817
cpg.22052	chr6	29850308	29850564
cpg.22053	chr6	29864072	29864309
cpg.22054	chr6	29887518	29888788
cpg.22055	chr6	29926363	29927340
cpg.22056	chr6	29942425	29943590
cpg.22057	chr6	29956424	29956756
cpg.22058	chr6	29976625	29977392
cpg.22059	chr6	30006443	30007592
cpg.22060	chr6	30061159	30061418
cpg.22061	chr6	30071104	30071700
cpg.22062	chr6	30075141	30075723
cpg.22063	chr6	30100715	30101017
cpg.22064	chr6	30101973	30102383
cpg.22065	chr6	30103448	30103651
cpg.22066	chr6	30127396	30127833
cpg.22067	chr6	30171941	30172486
cpg.22068	chr6	30213156	30214410
cpg.22069	chr6	30259543	30260478
cpg.22070	chr6	30326392	30327294
cpg.22071	chr6	30345060	30345412
cpg.22072	chr6	30451067	30451853
cpg.22073	chr6	30463785	30464548
cpg.22074	chr6	30466252	30466645
cpg.22075	chr6	30489592	30490398
cpg.22076	chr6	30555509	30555742
cpg.22077	chr6	30555998	30557412
cpg.22078	chr6	30571206	30571710
cpg.22079	chr6	30617108	30617900
cpg.22080	chr6	30646944	30647866
cpg.22081	chr6	30672654	30673076
cpg.22082	chr6	30686615	30687624
cpg.22083	chr6	30690824	30691248
cpg.22084	chr6	30717059	30717726
cpg.22085	chr6	30720847	30721753
cpg.22086	chr6	30742530	30744663
cpg.22087	chr6	30884082	30884417
cpg.22088	chr6	30907865	30908180
cpg.22089	chr6	30913756	30914519
cpg.22090	chr6	30955431	30955786
cpg.22091	chr6	31158308	31158784
cpg.22092	chr6	31180592	31180800
cpg.22093	chr6	31197635	31198146
cpg.22094	chr6	31271075	31272343
cpg.22095	chr6	31308464	31308749
cpg.22096	chr6	31356169	31357434
cpg.22097	chr6	31399699	31400139
cpg.22098	chr6	31403138	31403901
cpg.22099	chr6	31493909	31494376
cpg.22100	chr6	31497683	31498411
cpg.22101	chr6	31541891	31542119
cpg.22102	chr6	31580659	31581500
cpg.22103	chr6	31620002	31621247
cpg.22104	chr6	31631742	31631984
cpg.22105	chr6	31652079	31652748
cpg.22106	chr6	31652963	31653381
cpg.22107	chr6	31660561	31660881
cpg.22108	chr6	31665038	31666316
cpg.22109	chr6	31681304	31681596
cpg.22110	chr6	31682871	31683515
cpg.22111	chr6	31702817	31703497
cpg.22112	chr6	31723648	31723941
cpg.22113	chr6	31728117	31728953
cpg.22114	chr6	31729752	31730468
cpg.22115	chr6	31739712	31740559
cpg.22116	chr6	31795463	31796128
cpg.22117	chr6	31806698	31807085
cpg.22118	chr6	31815095	31817413
cpg.22119	chr6	31827690	31829607
cpg.22120	chr6	31834821	31835046
cpg.22121	chr6	31862522	31863171
cpg.22122	chr6	31889119	31889327
cpg.22123	chr6	31897120	31897639
cpg.22124	chr6	31899914	31900180
cpg.22125	chr6	31901004	31902308
cpg.22126	chr6	31958712	31959163
cpg.22127	chr6	31971953	31972782
cpg.22128	chr6	32079038	32079317
cpg.22129	chr6	32087290	32087824
cpg.22130	chr6	32095756	32097267
cpg.22131	chr6	32148813	32149452
cpg.22132	chr6	32150324	32150767
cpg.22133	chr6	32154052	32154752
cpg.22134	chr6	32166683	32167419
cpg.22135	chr6	32195515	32196606
cpg.22136	chr6	32521965	32522351
cpg.22137	chr6	32584074	32584554
cpg.22138	chr6	32664381	32665250
cpg.22139	chr6	32761565	32761883
cpg.22140	chr6	32838507	32838892
cpg.22141	chr6	32843717	32844062
cpg.22142	chr6	32853072	32854593
cpg.22143	chr6	32879721	32880069
cpg.22144	chr6	32894379	32895008
cpg.22145	chr6	32968119	32969015
cpg.22146	chr6	32971498	32973177
cpg.22147	chr6	33007907	33008149
cpg.22148	chr6	33080639	33081037
cpg.22149	chr6	33116963	33117218
cpg.22150	chr6	33161514	33161941
cpg.22151	chr6	33192214	33192555
cpg.22152	chr6	33193168	33193560
cpg.22153	chr6	33199994	33200938
cpg.22154	chr6	33204512	33205046
cpg.22155	chr6	33207784	33208575
cpg.22156	chr6	33213233	33213479
cpg.22157	chr6	33248326	33249686
cpg.22158	chr6	33271549	33272322
cpg.22159	chr6	33276900	33277497
cpg.22160	chr6	33288762	33289196
cpg.22161	chr6	33298525	33299805
cpg.22162	chr6	33313335	33314050
cpg.22163	chr6	33315078	33315419
cpg.22164	chr6	33317438	33317840
cpg.22165	chr6	33320956	33321231
cpg.22166	chr6	33322593	33323310
cpg.22167	chr6	33391320	33392198
cpg.22168	chr6	33410152	33410868
cpg.22169	chr6	33411056	33411390
cpg.22170	chr6	33417901	33418485
cpg.22171	chr6	33428273	33428519
cpg.22172	chr6	33454269	33454753
cpg.22173	chr6	33571245	33571562
cpg.22174	chr6	33593115	33593412
cpg.22175	chr6	33620840	33622132
cpg.22176	chr6	33633325	33633956
cpg.22177	chr6	33688189	33688461
cpg.22178	chr6	33711381	33711924
cpg.22179	chr6	33771628	33771959
cpg.22180	chr6	33788286	33789229
cpg.22181	chr6	34028161	34028387
cpg.22182	chr6	34035774	34036450
cpg.22183	chr6	34143958	34146167
cpg.22184	chr6	34154698	34155172
cpg.22185	chr6	34196360	34196749
cpg.22186	chr6	34224004	34224402
cpg.22187	chr6	34234790	34238416
cpg.22188	chr6	34248631	34249571
cpg.22189	chr6	34391843	34393025
cpg.22190	chr6	34425548	34426237
cpg.22191	chr6	34465634	34466594
cpg.22192	chr6	34527299	34527532
cpg.22193	chr6	34531536	34531803
cpg.22194	chr6	34544286	34544489
cpg.22195	chr6	34696295	34696993
cpg.22196	chr6	34757286	34757529
cpg.22197	chr6	34791757	34792532
cpg.22198	chr6	34887827	34888111
cpg.22199	chr6	34889049	34889887
cpg.22200	chr6	35141024	35141722
cpg.22201	chr6	35182194	35182614
cpg.22202	chr6	35213318	35214770
cpg.22203	chr6	35259120	35260074
cpg.22204	chr6	35318125	35318545
cpg.22205	chr6	35342373	35342909
cpg.22206	chr6	35452237	35452989
cpg.22207	chr6	35468033	35469307
cpg.22208	chr6	35485999	35486658
cpg.22209	chr6	35496279	35498492
cpg.22210	chr6	35511611	35512377
cpg.22211	chr6	35687830	35689079
cpg.22212	chr6	35727948	35728379
cpg.22213	chr6	35731473	35732176
cpg.22214	chr6	35765812	35766048
cpg.22215	chr6	35776448	35776785
cpg.22216	chr6	35786936	35787137
cpg.22217	chr6	35920607	35921283
cpg.22218	chr6	36027468	36028595
cpg.22219	chr6	36130262	36130844
cpg.22220	chr6	36196355	36197428
cpg.22221	chr6	36387500	36388239
cpg.22222	chr6	36423293	36423669
cpg.22223	chr6	36442656	36443362
cpg.22224	chr6	36547218	36547531
cpg.22225	chr6	36594130	36594635
cpg.22226	chr6	36660809	36661220
cpg.22227	chr6	36678467	36680688
cpg.22228	chr6	36684097	36684358
cpg.22229	chr6	36839105	36841032
cpg.22230	chr6	36874532	36875069
cpg.22231	chr6	36885814	36886151
cpg.22232	chr6	36959152	36959486
cpg.22233	chr6	36962061	36962359
cpg.22234	chr6	36985891	36986694
cpg.22235	chr6	37044833	37045108
cpg.22236	chr6	37169294	37171658
cpg.22237	chr6	37257582	37257924
cpg.22238	chr6	37353863	37354866
cpg.22239	chr6	37499619	37500024
cpg.22240	chr6	37535762	37536515
cpg.22241	chr6	37648617	37648845
cpg.22242	chr6	37648946	37649403
cpg.22243	chr6	37650087	37650371
cpg.22244	chr6	37658250	37658670
cpg.22245	chr6	37695985	37699326
cpg.22246	chr6	37705532	37705998
cpg.22247	chr6	37753721	37753929
cpg.22248	chr6	37818931	37819774
cpg.22249	chr6	38639429	38640372
cpg.22250	chr6	38702800	38703199
cpg.22251	chr6	38715173	38715489
cpg.22252	chr6	39048531	39049222
cpg.22253	chr6	39114651	39115278
cpg.22254	chr6	39229041	39229741
cpg.22255	chr6	39303740	39303982
cpg.22256	chr6	39313327	39314439
cpg.22257	chr6	39724967	39725284
cpg.22258	chr6	39792290	39792650
cpg.22259	chr6	39901803	39902024
cpg.22260	chr6	39934113	39934560
cpg.22261	chr6	40392031	40392699
cpg.22262	chr6	40586856	40588189
cpg.22263	chr6	40599527	40599841
cpg.22264	chr6	41028063	41028502
cpg.22265	chr6	41072242	41073940
cpg.22266	chr6	41100736	41101604
cpg.22267	chr6	41371498	41372289
cpg.22268	chr6	41372929	41374805
cpg.22269	chr6	41407007	41407449
cpg.22270	chr6	41408852	41409429
cpg.22271	chr6	41427491	41428546
cpg.22272	chr6	41470324	41470856
cpg.22273	chr6	41503820	41505553
cpg.22274	chr6	41546472	41548451
cpg.22275	chr6	41560528	41561162
cpg.22276	chr6	41593483	41593735
cpg.22277	chr6	41636845	41638925
cpg.22278	chr6	41682934	41683844
cpg.22279	chr6	41734271	41735743
cpg.22280	chr6	41779772	41780934
cpg.22281	chr6	41786142	41787838
cpg.22282	chr6	41806216	41806682
cpg.22283	chr6	41895323	41895597
cpg.22284	chr6	41921130	41921825
cpg.22285	chr6	41941007	41941973
cpg.22286	chr6	42048505	42048993
cpg.22287	chr6	42050401	42050866
cpg.22288	chr6	42104294	42104963
cpg.22289	chr6	42142166	42142786
cpg.22290	chr6	42178109	42178315
cpg.22291	chr6	42259343	42259750
cpg.22292	chr6	42451772	42452005
cpg.22293	chr6	42452337	42453437
cpg.22294	chr6	42564246	42564554
cpg.22295	chr6	42727127	42727893
cpg.22296	chr6	42745428	42746248
cpg.22297	chr6	42746969	42747304
cpg.22298	chr6	42783004	42783694
cpg.22299	chr6	42890431	42891222
cpg.22300	chr6	42911541	42911885
cpg.22301	chr6	42929378	42929873
cpg.22302	chr6	42960480	42961072
cpg.22303	chr6	42978572	42979389
cpg.22304	chr6	42984489	42984849
cpg.22305	chr6	43013670	43014339
cpg.22306	chr6	43021440	43021772
cpg.22307	chr6	43053387	43053956
cpg.22308	chr6	43059201	43060103
cpg.22309	chr6	43076196	43077319
cpg.22310	chr6	43170973	43172554
cpg.22311	chr6	43174275	43174479
cpg.22312	chr6	43181998	43182271
cpg.22313	chr6	43229073	43229602
cpg.22314	chr6	43243376	43243607
cpg.22315	chr6	43262872	43263326
cpg.22316	chr6	43269522	43269905
cpg.22317	chr6	43275094	43276567
cpg.22318	chr6	43283933	43284280
cpg.22319	chr6	43284996	43285738
cpg.22320	chr6	43308681	43308921
cpg.22321	chr6	43368742	43370094
cpg.22322	chr6	43427450	43428156
cpg.22323	chr6	43454630	43455967
cpg.22324	chr6	43509483	43510815
cpg.22325	chr6	43516740	43517149
cpg.22326	chr6	43575387	43576339
cpg.22327	chr6	43629053	43629953
cpg.22328	chr6	43635758	43636081
cpg.22329	chr6	43644977	43645629
cpg.22330	chr6	43687534	43687881
cpg.22331	chr6	43769895	43772115
cpg.22332	chr6	44002187	44003185
cpg.22333	chr6	44073277	44073731
cpg.22334	chr6	44076573	44076811
cpg.22335	chr6	44126971	44128397
cpg.22336	chr6	44151789	44152044
cpg.22337	chr6	44152603	44152832
cpg.22338	chr6	44219449	44219663
cpg.22339	chr6	44223397	44224135
cpg.22340	chr6	44245958	44247970
cpg.22341	chr6	44256961	44257749
cpg.22342	chr6	44265143	44265710
cpg.22343	chr6	44270590	44271050
cpg.22344	chr6	44275348	44276744
cpg.22345	chr6	44286160	44286413
cpg.22346	chr6	44297233	44297974
cpg.22347	chr6	44312982	44313461
cpg.22348	chr6	44387419	44388041
cpg.22349	chr6	44727457	44727666
cpg.22350	chr6	45377521	45378524
cpg.22351	chr6	45419609	45420427
cpg.22352	chr6	45421683	45423909
cpg.22353	chr6	45663249	45664077
cpg.22354	chr6	46015140	46015897
cpg.22355	chr6	46129957	46130216
cpg.22356	chr6	46491141	46491520
cpg.22357	chr6	46652804	46653452
cpg.22358	chr6	46687525	46689001
cpg.22359	chr6	46734999	46735579
cpg.22360	chr6	47308719	47310087
cpg.22361	chr6	47477372	47478355
cpg.22362	chr6	48068401	48068894
cpg.22363	chr6	49463221	49463423
cpg.22364	chr6	49550602	49551473
cpg.22365	chr6	50714621	50715501
cpg.22366	chr6	50724436	50724662
cpg.22367	chr6	50819573	50820378
cpg.22368	chr6	50823397	50823860
cpg.22369	chr6	50842929	50843281
cpg.22370	chr6	50845601	50845986
cpg.22371	chr6	50850467	50850718
cpg.22372	chr6	52284351	52284927
cpg.22373	chr6	52307124	52307357
cpg.22374	chr6	52361955	52363208
cpg.22375	chr6	52403183	52403401
cpg.22376	chr6	52419951	52420455
cpg.22377	chr6	52576628	52577588
cpg.22378	chr6	52664141	52664853
cpg.22379	chr6	52670916	52671190
cpg.22380	chr6	52994767	52994969
cpg.22381	chr6	53061480	53062065
cpg.22382	chr6	53065252	53065960
cpg.22383	chr6	53347819	53349245
cpg.22384	chr6	53359092	53359868
cpg.22385	chr6	53544322	53545301
cpg.22386	chr6	53547930	53548279
cpg.22387	chr6	53651521	53652278
cpg.22388	chr6	53794456	53796174
cpg.22389	chr6	54846355	54847235
cpg.22390	chr6	55174372	55174594
cpg.22391	chr6	55578934	55579294
cpg.22392	chr6	56247390	56247646
cpg.22393	chr6	56432370	56432596
cpg.22394	chr6	56433205	56433416
cpg.22395	chr6	56542666	56543128
cpg.22396	chr6	56843261	56844368
cpg.22397	chr6	56954075	56955510
cpg.22398	chr6	57046404	57047190
cpg.22399	chr6	57089933	57090688
cpg.22400	chr6	57172156	57172933
cpg.22401	chr6	57221598	57222513
cpg.22402	chr6	57853876	57854165
cpg.22403	chr6	57961151	57961550
cpg.22404	chr6	62285950	62286323
cpg.22405	chr6	63572246	63573831
cpg.22406	chr6	63635585	63636560
cpg.22407	chr6	65301360	65301588
cpg.22408	chr6	65787782	65788140
cpg.22409	chr6	66094737	66094938
cpg.22410	chr6	68634840	68635154
cpg.22411	chr6	69796400	69797132
cpg.22412	chr6	69867082	69867680
cpg.22413	chr6	70282337	70283209
cpg.22414	chr6	70413189	70414117
cpg.22415	chr6	70566838	70567332
cpg.22416	chr6	70667682	70668475
cpg.22417	chr6	70955657	70957429
cpg.22418	chr6	71288403	71289406
cpg.22419	chr6	71419805	71421053
cpg.22420	chr6	71584669	71585285
cpg.22421	chr6	71588571	71588825
cpg.22422	chr6	71886333	71887065
cpg.22423	chr6	72182334	72183174
cpg.22424	chr6	72621214	72623381
cpg.22425	chr6	73157861	73158124
cpg.22426	chr6	73263096	73263304
cpg.22427	chr6	73299097	73299733
cpg.22428	chr6	73309705	73310330
cpg.22429	chr6	73314679	73315297
cpg.22430	chr6	73353796	73354748
cpg.22431	chr6	73363571	73363838
cpg.22432	chr6	73369666	73370000
cpg.22433	chr6	73394702	73395155
cpg.22434	chr6	73451363	73452367
cpg.22435	chr6	73461626	73462146
cpg.22436	chr6	73520239	73521774
cpg.22437	chr6	73523545	73523823
cpg.22438	chr6	73653479	73654283
cpg.22439	chr6	73695877	73696411
cpg.22440	chr6	75085164	75085372
cpg.22441	chr6	75201863	75202417
cpg.22442	chr6	75204989	75206671
cpg.22443	chr6	75284287	75285118
cpg.22444	chr6	75601614	75602847
cpg.22445	chr6	75748720	75749550
cpg.22446	chr6	77462514	77464375
cpg.22447	chr6	77650140	77650627
cpg.22448	chr6	78867441	78868039
cpg.22449	chr6	78910613	78911000
cpg.22450	chr6	79077095	79078620
cpg.22451	chr6	79233686	79234833
cpg.22452	chr6	79537192	79537703
cpg.22453	chr6	79947027	79947876
cpg.22454	chr6	80004432	80004851
cpg.22455	chr6	80106402	80106969
cpg.22456	chr6	81751416	81754088
cpg.22457	chr6	82247282	82247790
cpg.22458	chr6	82247908	82248125
cpg.22459	chr6	82363699	82365602
cpg.22460	chr6	83065655	83066047
cpg.22461	chr6	83067552	83067982
cpg.22462	chr6	83192887	83194058
cpg.22463	chr6	83430693	83431279
cpg.22464	chr6	83707878	83709659
cpg.22465	chr6	83853101	83854039
cpg.22466	chr6	83859624	83859900
cpg.22467	chr6	84033638	84034229
cpg.22468	chr6	84227398	84228010
cpg.22469	chr6	84762984	84764414
cpg.22470	chr6	84772851	84775000
cpg.22471	chr6	85286018	85286238
cpg.22472	chr6	85449707	85450677
cpg.22473	chr6	85593395	85594343
cpg.22474	chr6	85641833	85644196
cpg.22475	chr6	85678275	85679440
cpg.22476	chr6	86937535	86937989
cpg.22477	chr6	87151808	87152795
cpg.22478	chr6	87155201	87156059
cpg.22479	chr6	87322439	87322711
cpg.22480	chr6	87407989	87408645
cpg.22481	chr6	87472650	87473484
cpg.22482	chr6	87589902	87590227
cpg.22483	chr6	87701424	87702450
cpg.22484	chr6	88047574	88048161
cpg.22485	chr6	88165678	88167730
cpg.22486	chr6	88963165	88963860
