gene	chr	start	stop
RNF139-TATDN1-NDUFB9-MTSS1	chr8	124474880	124728473
None	chr8	124728474	124973294
ZNF572	chr8	124973295	124979389
None	chr8	124979390	124998496
SQLE	chr8	124998497	125022283
None	chr8	125022284	125024259
WASHC5-NSMCE2	chr8	125024260	125367120
None	chr8	125367121	125430357
TRIB1	chr8	125430358	125438403
None	chr8	125438404	126552442
LRATD2	chr8	126552443	126558478
None	chr8	126558479	127322182
POU5F1B	chr8	127322183	127420066
None	chr8	127420067	127735433
MYC	chr8	127735434	127742951
None	chr8	127742952	129748195
GSDMC	chr8	129748196	129786624
None	chr8	129786625	129839592
CYRIB	chr8	129839593	130017129
None	chr8	130017130	130052103
ASAP1	chr8	130052104	130443674
None	chr8	130443675	130780300
ADCY8	chr8	130780301	131040909
None	chr8	131040910	131904092
EFR3A	chr8	131904093	132013642
None	chr8	132013643	132024215
OC90	chr8	132024216	132059382
None	chr8	132059383	132061479
HHLA1	chr8	132061480	132111159
None	chr8	132111160	132120858
KCNQ3	chr8	132120859	132481095
None	chr8	132481096	132570415
DNAAF11	chr8	132570416	132675592
None	chr8	132675593	132685006
TMEM71	chr8	132685007	132760712
None	chr8	132760713	132775357
PHF20L1	chr8	132775358	132848807
None	chr8	132848808	132866957
TG-SLA	chr8	132866958	133134903
None	chr8	133134904	133191038
CCN4	chr8	133191039	133231690
None	chr8	133231691	133237174
NDRG1	chr8	133237175	133302022
None	chr8	133302023	133454847
ST3GAL1	chr8	133454848	133571940
None	chr8	133571941	134477787
ZFAT	chr8	134477788	134713049
None	chr8	134713050	135457455
KHDRBS3	chr8	135457456	135656722
None	chr8	135656723	138130022
FAM135B	chr8	138130023	138497261
None	chr8	138497262	138588234
COL22A1	chr8	138588235	138914041
None	chr8	138914042	139600837
KCNK9	chr8	139600838	139704109
None	chr8	139704110	139727724
TRAPPC9	chr8	139727725	140458579
None	chr8	140458580	140511310
CHRAC1	chr8	140511311	140517154
None	chr8	140517155	140520155
AGO2	chr8	140520156	140635633
None	chr8	140635634	140657899
PTK2	chr8	140657900	141002216
None	chr8	141002217	141117277
DENND3	chr8	141117278	141195808
None	chr8	141195809	141207165
SLC45A4	chr8	141207166	141308305
None	chr8	141308306	141356469
GPR20	chr8	141356470	141367286
None	chr8	141367287	141391994
PTP4A3	chr8	141391995	141432454
None	chr8	141432455	142212079
TSNARE1	chr8	142212080	142403182
None	chr8	142403183	142449429
ADGRB1	chr8	142449430	142545009
None	chr8	142545010	142611048
ARC	chr8	142611049	142614479
None	chr8	142614480	142657459
JRK-PSCA	chr8	142657460	142682725
None	chr8	142682726	142700110
LY6K	chr8	142700111	142705127
None	chr8	142705128	142727222
THEM6	chr8	142727223	142736927
None	chr8	142736928	142740948
SLURP1	chr8	142740949	142742406
None	chr8	142742407	142750149
LYPD2	chr8	142750150	142752532
None	chr8	142752533	142764333
LYNX1-SLURP2-SLURP2-LYNX1	chr8	142764334	142778224
None	chr8	142778225	142784881
LY6D	chr8	142784882	142786539
None	chr8	142786540	142834246
GML-CYP11B1-CYP11B2	chr8	142834247	142917843
None	chr8	142917844	143017981
LY6E	chr8	143017982	143023832
None	chr8	143023833	143080629
LY6L	chr8	143080630	143083486
None	chr8	143083487	143157913
LY6H	chr8	143157914	143160711
None	chr8	143160712	143213217
GPIHBP1	chr8	143213218	143217170
None	chr8	143217171	143246820
ZFP41	chr8	143246821	143262705
None	chr8	143262706	143267432
GLI4	chr8	143267433	143276931
None	chr8	143276932	143289675
ZNF696	chr8	143289676	143299952
None	chr8	143299953	143304383
TOP1MT	chr8	143304384	143359979
None	chr8	143359980	143368875
RHPN1	chr8	143368876	143384221
None	chr8	143384222	143419181
MAFA	chr8	143419182	143430732
None	chr8	143430733	143437658
ZC3H3	chr8	143437659	143541447
None	chr8	143541448	143553206
GSDMD	chr8	143553207	143563062
None	chr8	143563063	143566191
MROH6	chr8	143566192	143572772
None	chr8	143572773	143574784
NAPRT	chr8	143574785	143578649
None	chr8	143578650	143579696
EEF1D-TIGD5-PYCR3	chr8	143579697	143609773
None	chr8	143609774	143612617
GFUS	chr8	143612618	143618048
None	chr8	143618049	143636018
ZNF623	chr8	143636019	143656418
None	chr8	143656419	143684451
ZNF707-CCDC166	chr8	143684452	143713898
None	chr8	143713899	143716339
MAPK15	chr8	143716340	143722458
None	chr8	143722459	143723932
FAM83H-IQANK1	chr8	143723933	143790645
None	chr8	143790646	143790919
SCRIB	chr8	143790920	143815773
None	chr8	143815774	143816343
PUF60	chr8	143816344	143829352
None	chr8	143829353	143833582
NRBP2	chr8	143833583	143840973
None	chr8	143840974	143857323
EPPK1	chr8	143857324	143878467
None	chr8	143878468	143915152
PLEC	chr8	143915153	143976734
None	chr8	143976735	143977152
PARP10-GRINA-SPATC1	chr8	143977153	144047114
None	chr8	144047115	144051265
OPLAH	chr8	144051266	144063965
None	chr8	144063966	144078647
EXOSC4	chr8	144078648	144080648
None	chr8	144080649	144082589
GPAA1	chr8	144082590	144086216
None	chr8	144086217	144095038
CYC1	chr8	144095039	144097525
None	chr8	144097526	144098632
SHARPIN-MAF1-WDR97	chr8	144098633	144118328
None	chr8	144118329	144137773
HGH1	chr8	144137774	144140851
None	chr8	144140852	144148015
MROH1	chr8	144148016	144261927
None	chr8	144261928	144262044
BOP1-SCX	chr8	144262045	144291438
None	chr8	144291439	144291590
HSF1-DGAT1	chr8	144291591	144326910
None	chr8	144326911	144330564
SCRT1-SLC52A2-TMEM249-FBXL6	chr8	144330565	144361286
None	chr8	144361287	144373100
ADCK5-CPSF1	chr8	144373101	144409335
None	chr8	144409336	144409741
SLC39A4	chr8	144409742	144416844
None	chr8	144416845	144423600
VPS28	chr8	144423601	144428563
None	chr8	144428564	144428774
TONSL	chr8	144428775	144444440
None	chr8	144444441	144449581
CYHR1	chr8	144449582	144465667
None	chr8	144465668	144466042
KIFC2-FOXH1	chr8	144466043	144475849
None	chr8	144475850	144477968
PPP1R16A	chr8	144477969	144502121
None	chr8	144502122	144502972
GPT	chr8	144502973	144507174
None	chr8	144507175	144509069
MFSD3	chr8	144509070	144511213
None	chr8	144511214	144511287
RECQL4	chr8	144511288	144517845
None	chr8	144517846	144517991
LRRC14-LRRC24-C8orf82	chr8	144517992	144529132
None	chr8	144529133	144529178
ARHGAP39	chr8	144529179	144685846
None	chr8	144685847	144720906
ZNF251	chr8	144720907	144756417
None	chr8	144756418	144772223
ZNF34	chr8	144772224	144787345
None	chr8	144787346	144789764
RPL8	chr8	144789765	144792587
None	chr8	144792588	144798875
ZNF517	chr8	144798876	144811169
None	chr8	144811170	144827517
ZNF7-COMMD5	chr8	144827518	144853736
None	chr8	144853737	144876496
ZNF250	chr8	144876497	144902168
None	chr8	144902169	144930357
ZNF16	chr8	144930358	144950888
None	chr8	144950889	145052464
C8orf33	chr8	145052465	145066685
None	chr8	145066686	900000000
None	chr9	1	14474
WASHC1	chr9	14475	73865
None	chr8	145066686	14474
WASHC1	chr9	14475	73865
None	chr9	73866	116230
FOXD4	chr9	116231	118417
None	chr9	118418	121037
CBWD1	chr9	121038	179147
None	chr9	179148	214853
DOCK8	chr9	214854	465259
None	chr9	465260	470290
KANK1	chr9	470291	746105
None	chr9	746106	841689
DMRT1	chr9	841690	969090
None	chr9	969091	976654
DMRT3	chr9	976655	991732
None	chr9	991733	1049857
DMRT2	chr9	1049858	1057552
None	chr9	1057553	1980289
SMARCA2	chr9	1980290	2193624
None	chr9	2193625	2621181
VLDLR	chr9	2621182	2660056
None	chr9	2660057	2717509
KCNV2-PUM3	chr9	2717510	2844095
None	chr9	2844096	3218296
RFX3	chr9	3218297	3526004
None	chr9	3526005	3824126
GLIS3	chr9	3824127	4348392
None	chr9	4348393	4490467
SLC1A1-SPATA6L-PLPP6	chr9	4490468	4666674
None	chr9	4666675	4679558
CDC37L1	chr9	4679559	4708399
None	chr9	4708400	4709555
AK3	chr9	4709556	4742043
None	chr9	4742044	4792943
RCL1	chr9	4792944	4885917
None	chr9	4885918	4984389
JAK2-INSL6	chr9	4984390	5185647
None	chr9	5185648	5231418
INSL4	chr9	5231419	5235304
None	chr9	5235305	5299863
RLN2	chr9	5299864	5304716
None	chr9	5304717	5334929
RLN1	chr9	5334930	5339876
None	chr9	5339877	5357970
PLGRKT	chr9	5357971	5437925
None	chr9	5437926	5450502
CD274	chr9	5450503	5470566
None	chr9	5470567	5510530
PDCD1LG2	chr9	5510531	5571282
None	chr9	5571283	5629024
RIC1-ERMP1	chr9	5629025	5879537
None	chr9	5879538	5881595
KIAA2026-MLANA	chr9	5881596	6008482
None	chr9	6008483	6011024
RANBP6	chr9	6011025	6015625
None	chr9	6015626	6215785
IL33	chr9	6215786	6257983
None	chr9	6257984	6328374
TPD52L3	chr9	6328375	6331891
None	chr9	6331892	6413150
UHRF2	chr9	6413151	6507054
None	chr9	6507055	6532466
GLDC	chr9	6532467	6645729
None	chr9	6645730	6720862
KDM4C	chr9	6720863	7175648
None	chr9	7175649	7796499
DMAC1	chr9	7796500	7888380
None	chr9	7888381	8314245
PTPRD	chr9	8314246	10613002
None	chr9	10613003	12685438
TYRP1	chr9	12685439	12710285
None	chr9	12710286	12775019
LURAP1L	chr9	12775020	12823060
None	chr9	12823061	13105705
MPDZ	chr9	13105706	13279692
None	chr9	13279693	14081842
NFIB	chr9	14081843	14398983
None	chr9	14398984	14611070
ZDHHC21	chr9	14611071	14693432
None	chr9	14693433	14719723
CER1	chr9	14719724	14722733
None	chr9	14722734	14737151
FREM1	chr9	14737152	14910995
None	chr9	14910996	15163621
TTC39B	chr9	15163622	15307360
None	chr9	15307361	15422733
SNAPC3-PSIP1	chr9	15422734	15510995
None	chr9	15510996	15553042
CCDC171	chr9	15553043	16061663
None	chr9	16061664	16409502
BNC2	chr9	16409503	16870843
None	chr9	16870844	17134981
CNTLN	chr9	17134982	17503923
None	chr9	17503924	17579065
SH3GL2	chr9	17579066	17797124
None	chr9	17797125	17906562
ADAMTSL1-SAXO1	chr9	17906563	19049358
None	chr9	19049359	19049426
RRAGA	chr9	19049427	19051025
None	chr9	19051026	19053140
HAUS6	chr9	19053141	19102904
None	chr9	19102905	19108374
PLIN2	chr9	19108375	19149290
None	chr9	19149291	19230434
DENND4C	chr9	19230435	19374281
None	chr9	19374282	19375714
RPS6	chr9	19375715	19380236
None	chr9	19380237	19409008
ACER2	chr9	19409009	19452505
None	chr9	19452506	19507451
SLC24A2	chr9	19507452	19789037
None	chr9	19789038	20341668
MLLT3	chr9	20341669	20622499
None	chr9	20622500	20658308
FOCAD	chr9	20658309	20995955
None	chr9	20995956	20999508
HACD4	chr9	20999509	21031640
None	chr9	21031641	21077103
IFNB1	chr9	21077104	21077942
None	chr9	21077943	21140631
IFNW1	chr9	21140632	21141832
None	chr9	21141833	21165636
IFNA21	chr9	21165637	21166660
None	chr9	21166661	21186693
IFNA4	chr9	21186694	21187671
None	chr9	21187672	21201468
IFNA7	chr9	21201469	21202205
None	chr9	21202206	21206180
IFNA10	chr9	21206181	21207143
None	chr9	21207144	21216372
IFNA16	chr9	21216373	21217311
None	chr9	21217312	21227242
IFNA17	chr9	21227243	21228222
None	chr9	21228223	21239001
IFNA14	chr9	21239002	21240005
None	chr9	21240006	21304325
IFNA5	chr9	21304326	21305313
None	chr9	21305314	21329664
KLHL9	chr9	21329665	21335404
None	chr9	21335405	21349834
IFNA6	chr9	21349835	21351378
None	chr9	21351379	21367423
IFNA13	chr9	21367424	21368962
None	chr9	21368963	21384254
IFNA2	chr9	21384255	21385398
None	chr9	21385399	21409116
IFNA8	chr9	21409117	21410185
None	chr9	21410186	21440438
IFNA1	chr9	21440439	21441316
None	chr9	21441317	21480838
IFNE	chr9	21480839	21482313
None	chr9	21482314	21802635
MTAP	chr9	21802636	21937651
None	chr9	21937652	21967751
CDKN2A	chr9	21967752	21995301
None	chr9	21995302	22002902
CDKN2B	chr9	22002903	22009305
None	chr9	22009306	22446823
DMRTA1	chr9	22446824	22455740
None	chr9	22455741	23690103
ELAVL2	chr9	23690104	23826337
None	chr9	23826338	24542951
IZUMO3	chr9	24542952	24545946
None	chr9	24545947	25676968
TUSC1	chr9	25676969	25678444
None	chr9	25678445	26840684
CAAP1	chr9	26840685	26892803
None	chr9	26892804	26903371
PLAA-IFT74-LRRC19	chr9	26903372	27066134
None	chr9	27066135	27109140
TEK	chr9	27109141	27230174
None	chr9	27230175	27284653
EQTN	chr9	27284654	27297150
None	chr9	27297151	27325208
MOB3B-IFNK	chr9	27325209	27529814
None	chr9	27529815	27535639
C9orf72	chr9	27535640	27573866
None	chr9	27573867	27948077
LINGO2	chr9	27948078	28670286
None	chr9	28670287	32384602
ACO1	chr9	32384603	32454769
None	chr9	32454770	32455301
DDX58	chr9	32455302	32526208
None	chr9	32526209	32540543
TOPORS-SMIM27-NDUFB6	chr9	32540544	32573184
None	chr9	32573185	32629453
TAF1L	chr9	32629454	32635669
None	chr9	32635670	32783539
TMEM215	chr9	32783540	32789201
None	chr9	32789202	32886600
APTX	chr9	32886601	33025130
None	chr9	33025131	33025272
DNAJA1	chr9	33025273	33039907
None	chr9	33039908	33041764
SMU1	chr9	33041765	33076674
None	chr9	33076675	33104081
B4GALT1	chr9	33104082	33167356
None	chr9	33167357	33218364
SPINK4-BAG1	chr9	33218365	33264720
None	chr9	33264721	33264878
CHMP5	chr9	33264879	33282070
None	chr9	33282071	33290511
NFX1	chr9	33290512	33371157
None	chr9	33371158	33383178
AQP7	chr9	33383179	33402682
None	chr9	33402683	33441155
AQP3	chr9	33441156	33447596
None	chr9	33447597	33461352
NOL6	chr9	33461353	33473930
None	chr9	33473931	33524250
ANKRD18B	chr9	33524251	33573013
None	chr9	33573014	33750678
PRSS3	chr9	33750679	33799231
None	chr9	33799232	33817159
UBE2R2	chr9	33817160	33920399
None	chr9	33920400	33921692
UBAP2	chr9	33921693	34049388
None	chr9	34049389	34086386
DCAF12	chr9	34086387	34127399
None	chr9	34127400	34179004
UBAP1-KIF24	chr9	34179005	34329268
None	chr9	34329269	34329505
NUDT2	chr9	34329506	34343711
None	chr9	34343712	34366665
MYORG	chr9	34366666	34376898
None	chr9	34376899	34379018
C9orf24	chr9	34379019	34397828
None	chr9	34397829	34398183
FAM219A-DNAI1	chr9	34398184	34520988
None	chr9	34520989	34521042
ENHO	chr9	34521043	34522990
None	chr9	34522991	34551431
CNTFR	chr9	34551432	34590140
None	chr9	34590141	34610485
RPP25L	chr9	34610486	34612104
None	chr9	34612105	34613544
DCTN3	chr9	34613545	34620523
None	chr9	34620524	34621073
ARID3C	chr9	34621074	34629045
None	chr9	34629046	34634721
SIGMAR1	chr9	34634722	34637844
None	chr9	34637845	34638132
GALT	chr9	34638133	34651035
None	chr9	34651036	34652161
IL11RA-CCL27	chr9	34652162	34664048
None	chr9	34664049	34689569
CCL19	chr9	34689570	34691276
None	chr9	34691277	34709004
CCL21	chr9	34709005	34710136
None	chr9	34710137	34723052
FAM205A	chr9	34723053	34729488
None	chr9	34729489	34889065
FAM205C	chr9	34889066	34895764
None	chr9	34895765	34957607
PHF24	chr9	34957608	34982544
None	chr9	34982545	34989640
DNAJB5	chr9	34989641	34998900
None	chr9	34998901	35041094
C9orf131	chr9	35041095	35045986
None	chr9	35045987	35053927
VCP	chr9	35053928	35072668
None	chr9	35072669	35073834
FANCG	chr9	35073835	35079942
None	chr9	35079943	35088687
PIGO	chr9	35088688	35096601
None	chr9	35096602	35099775
STOML2	chr9	35099776	35103195
None	chr9	35103196	35104111
FAM214B	chr9	35104112	35116341
None	chr9	35116342	35161991
UNC13B	chr9	35161992	35405338
None	chr9	35405339	35490110
RUSC2-FAM166B	chr9	35490111	35563899
None	chr9	35563900	35605261
TESK1-CD72	chr9	35605262	35646810
None	chr9	35646811	35649294
SIT1	chr9	35649295	35650931
None	chr9	35650932	35658289
CCDC107-ARHGEF39-CA9	chr9	35658290	35681159
None	chr9	35681160	35681991
TPM2	chr9	35681992	35690056
None	chr9	35690057	35696947
TLN1	chr9	35696948	35732195
None	chr9	35732196	35732597
CREB3-GBA2	chr9	35732598	35749228
None	chr9	35749229	35749286
RGP1-MSMP	chr9	35749287	35758585
None	chr9	35758586	35791002
NPR2-SPAG8	chr9	35791003	35812272
None	chr9	35812273	35812959
HINT2-TMEM8B-FAM221B	chr9	35812960	35865518
None	chr9	35865519	35869462
OR13J1	chr9	35869463	35870401
None	chr9	35870402	35906201
HRCT1	chr9	35906202	35907136
None	chr9	35907137	35909489
SPAAR	chr9	35909490	35937153
None	chr9	35937154	35957107
OR2S2	chr9	35957108	35958154
None	chr9	35958155	36036912
RECK	chr9	36036913	36124455
None	chr9	36124456	36136535
GLIPR2	chr9	36136536	36163913
None	chr9	36163914	36169387
CCIN	chr9	36169388	36171334
None	chr9	36171335	36190855
CLTA-GNE	chr9	36190856	36304781
None	chr9	36304782	36336395
RNF38	chr9	36336396	36487548
None	chr9	36487549	36572861
MELK	chr9	36572862	36677683
None	chr9	36677684	36833268
PAX5	chr9	36833269	37034268
None	chr9	37034269	37120573
ZCCHC7	chr9	37120574	37358149
None	chr9	37358150	37422665
GRHPR	chr9	37422666	37436990
None	chr9	37436991	37438101
ZBTB5	chr9	37438102	37465450
None	chr9	37465451	37485947
POLR1E	chr9	37485948	37503697
None	chr9	37503698	37510891
FBXO10	chr9	37510892	37576380
None	chr9	37576381	37582645
TOMM5	chr9	37582646	37592604
None	chr9	37592605	37650953
FRMPD1	chr9	37650954	37746904
None	chr9	37746905	37753802
TRMT10B-EXOSC3-DCAF10	chr9	37753803	37867666
None	chr9	37867667	37879399
SLC25A51	chr9	37879400	37904353
None	chr9	37904354	37915897
SHB	chr9	37915898	38069227
None	chr9	38069228	38392701
ALDH1B1	chr9	38392702	38398661
None	chr9	38398662	38406527
IGFBPL1	chr9	38406528	38424454
None	chr9	38424455	38540568
FAM95C-ANKRD18A	chr9	38540569	38620596
None	chr9	38620597	38694265
FAM240B	chr9	38694266	38720133
None	chr9	38720134	39064709
CNTNAP3	chr9	39064710	39288315
None	chr9	39288316	39355668
SPATA31A1	chr9	39355669	39361962
None	chr9	39361963	40223284
ANKRD20A2P	chr9	40223285	40266845
None	chr9	40266846	41126434
FOXD4L6	chr9	41126435	41128681
None	chr9	41128682	41131305
CBWD6	chr9	41131306	41199261
None	chr9	41199262	41890313
CNTNAP3B	chr9	41890314	42129510
None	chr9	42129511	42183658
SPATA31A6	chr9	42183659	42189887
None	chr9	42189888	60914406
SPATA31A5	chr9	60914407	60920653
None	chr9	60920654	61190002
SPATA31A7	chr9	61190003	61196280
None	chr9	61196281	61330716
CNTNAP3C	chr9	61330717	61453030
None	chr9	61453031	64369393
ANKRD20A4P	chr9	64369394	64413142
None	chr9	64413143	65282100
FOXD4L5	chr9	65282101	65285209
None	chr9	65285210	65668804
CBWD5	chr9	65668805	65734041
None	chr9	65734042	65736554
FOXD4L4	chr9	65736555	65738784
None	chr9	65738785	66106814
ANKRD20A3P	chr9	66106815	66179474
None	chr9	66179475	66856425
ZNF658	chr9	66856426	66932141
None	chr9	66932142	66986303
SPATA31A3	chr9	66986304	66992583
None	chr9	66992584	67832764
ANKRD20A1	chr9	67832765	67920552
None	chr9	67920553	68232002
CBWD3	chr9	68232003	68300035
None	chr9	68300036	68302866
FOXD4L3	chr9	68302867	68305084
None	chr9	68305085	68328307
PGM5	chr9	68328308	68531061
None	chr9	68531062	68536579
TMEM252	chr9	68536580	68540883
None	chr9	68540884	68705239
PIP5K1B-PABIR1	chr9	68705240	69009176
None	chr9	69009177	69012503
PRKACG	chr9	69012504	69014113
None	chr9	69014114	69035750
FXN	chr9	69035751	69079076
None	chr9	69079077	69121263
TJP2	chr9	69121264	69274615
None	chr9	69274616	69324566
FAM189A2	chr9	69324567	69392558
None	chr9	69392559	69427531
APBA1	chr9	69427532	69672371
None	chr9	69672372	69709521
PTAR1	chr9	69709522	69760011
None	chr9	69760012	69820816
C9orf135	chr9	69820817	69906227
None	chr9	69906228	70043847
MAMDC2	chr9	70043848	70226972
None	chr9	70226973	70258977
SMC5	chr9	70258978	70354873
None	chr9	70354874	70384603
KLF9	chr9	70384604	70414657
None	chr9	70414658	70529059
TRPM3	chr9	70529060	71446904
None	chr9	71446905	71683365
CEMIP2	chr9	71683366	71816690
None	chr9	71816691	71862451
ABHD17B	chr9	71862452	71911193
None	chr9	71911194	71911509
C9orf85	chr9	71911510	71986054
None	chr9	71986055	72051375
C9orf57	chr9	72051376	72072721
None	chr9	72072722	72114594
GDA	chr9	72114595	72257193
None	chr9	72257194	72351412
ZFAND5	chr9	72351413	72365235
None	chr9	72365236	72521607
TMC1	chr9	72521608	72838297
None	chr9	72838298	72900670
ALDH1A1	chr9	72900671	73080442
None	chr9	73080443	73151864
ANXA1	chr9	73151865	73170393
None	chr9	73170394	74497334
RORB	chr9	74497335	74693177
None	chr9	74693178	74722494
TRPM6	chr9	74722495	74888094
None	chr9	74888095	74946582
C9orf40	chr9	74946583	74952912
None	chr9	74952913	74980789
CARNMT1	chr9	74980790	75028423
None	chr9	75028424	75060572
NMRK1	chr9	75060573	75088217
None	chr9	75088218	75088513
OSTF1	chr9	75088514	75147265
None	chr9	75147266	75890643
PCSK5	chr9	75890644	76362975
None	chr9	76362976	76385525
RFK	chr9	76385526	76394517
None	chr9	76394518	76419849
GCNT1-PRUNE2	chr9	76419850	76906114
None	chr9	76906115	77019654
FOXB2	chr9	77019655	77020953
None	chr9	77020954	77177444
VPS13A	chr9	77177445	77421537
None	chr9	77421538	77423078
GNA14	chr9	77423079	77648322
None	chr9	77648323	77716096
GNAQ	chr9	77716097	78031811
None	chr9	78031812	78236061
CEP78	chr9	78236062	78279690
None	chr9	78279691	78297124
PSAT1	chr9	78297125	78330093
None	chr9	78330094	79571772
TLE4	chr9	79571773	79726882
None	chr9	79726883	81583682
TLE1	chr9	81583683	81689547
None	chr9	81689548	81928427
SPATA31D4	chr9	81928428	81934998
None	chr9	81934999	81943499
SPATA31D3	chr9	81943500	81950093
None	chr9	81950094	81988771
SPATA31D1	chr9	81988772	81995253
